actor,name,year,variable,type,BirthYear,gender,age
吕中,人间正道是沧桑,2009,actor3,drama,1940,女,69
吕中,神探狄仁杰3,2008,actor4,drama,1940,女,68
吕中,神探狄仁杰,2004,actor2,drama,1940,女,64
吕中,大秦帝国之裂变,2009,actor4,drama,1940,女,69
吕中,走向共和,2003,actor2,drama,1940,女,63
马恩然,双面胶,2007,actor5,drama,1943,男,64
马恩然,闯关东,2008,actor5,drama,1943,男,65
马杰林,西游记后传,2000,actor5,drama,NA,男,NA
马精武,贞观之治,2006,actor3,drama,1937,男,69
马景涛,孝庄秘史,2002,actor2,drama,1962,男,40
马可,花千骨,2015,actor5,drama,1990,男,25
马丽,屌丝男士 第二季,2013,actor3,drama,1982,女,31
马少骅,生存之民工,2005,actor3,drama,1955,男,50
马少骅,走向共和,2003,actor3,drama,1955,男,48
马少骅,贞观之治,2006,actor4,drama,1955,男,51
马思纯,他来了，请闭眼,2015,actor2,drama,1988,女,27
马苏,芈月传,2015,actor5,drama,1981,女,34
马苏,大男当婚,2012,actor5,drama,1981,女,31
马天宇,怪侠一枝梅,2010,actor3,drama,1986,男,24
马天宇,古剑奇谭,2014,actor3,drama,1986,男,28
马雅舒,萧十一郎,2002,actor4,drama,1975,女,27
马伊琍,奋斗,2007,actor1,drama,1976,女,31
马伊琍,小爸爸,2013,actor2,drama,1976,女,37
马伊琍,还珠格格第三部,2003,actor4,drama,1976,女,27
马伊琍,婚姻保卫战,2010,actor2,drama,1976,女,34
马伊琍,乔家大院,2006,actor5,drama,1976,女,30
马伊琍,我的前半生,2017,actor2,drama,1976,女,41
马跃,贞观之治,2006,actor1,drama,1965,男,41
毛孩,炊事班的故事,2002,actor3,drama,1977,男,25
毛俊杰,丑女无敌 第一季,2008,actor3,drama,1983,女,25
毛晓彤,微微一笑很倾城,2016,actor3,drama,1988,女,28
梅婷,不要和陌生人说话,2001,actor2,drama,1975,女,26
梅婷,大男当婚,2012,actor3,drama,1975,女,37
梅婷,新结婚时代,2006,actor1,drama,1975,女,31
梅婷,父母爱情,2014,actor2,drama,1975,女,39
梅婷,琅琊榜之风起长林,2017,actor5,drama,1975,女,42
苗圃,贞观之治,2006,actor2,drama,1977,女,29
苗乙乙,金婚,2007,actor5,drama,1975,女,32
那英,好想好想谈恋爱,2004,actor4,drama,1967,女,37
倪大红,大明王朝1566,2007,actor3,drama,1960,男,47
倪大红,北平无战事,2014,actor4,drama,1960,男,54
倪大红,乔家大院,2006,actor4,drama,1960,男,46
倪大红,天盛长歌,2018,actor4,drama,1960,男,58
倪景阳,十八岁的天空,2002,actor2,drama,1979,女,23
倪妮,天盛长歌,2018,actor2,drama,1988,女,30
聂远,上错花轿嫁对郎,2001,actor3,drama,1978,男,23
聂远,延禧攻略,2018,actor2,drama,1978,男,40
宁静,鹿鼎记,2008,actor4,drama,1972,女,36
宁静,孝庄秘史,2002,actor1,drama,1972,女,30
宁静,大秦帝国之纵横,2013,actor1,drama,1972,女,41
牛骏峰,战长沙,2014,actor5,drama,1992,男,22
牛莉,闯关东,2008,actor4,drama,1972,女,36
钮承泽,花木兰,1999,actor4,drama,1966,男,33
潘虹,双面胶,2007,actor3,drama,1954,女,53
潘粤明,白夜追凶,2017,actor1,drama,1974,男,43
潘粤明,京华烟云,2005,actor2,drama,1974,男,31
裴子添,甜蜜暴击,2018,actor3,drama,1993,男,25
彭于晏,仙剑奇侠传,2005,actor5,drama,1982,男,23
彭玉,东北一家人,2002,actor2,drama,1934,女,68
浦蒲,相思树,2008,actor2,drama,1981,女,27
齐芳,来不及说我爱你,2010,actor4,drama,1984,女,26
齐如意,暖春,2008,actor2,drama,1997,女,11
钱芳,龙门镖局,2013,actor5,drama,1982,女,31
钱枫,恰同学少年,2007,actor2,drama,1983,男,24
乔任梁,陆贞传奇,2013,actor3,drama,1987,男,26
乔欣,欢乐颂,2016,actor5,drama,1993,女,23
乔振宇,金粉世家,2003,actor5,drama,1978,男,25
乔振宇,古剑奇谭,2014,actor4,drama,1978,男,36
秦昊,沙海,2018,actor2,drama,1979,男,39
秦昊,无证之罪,2017,actor1,drama,1979,男,38
秦岚,延禧攻略,2018,actor1,drama,1981,女,37
秦岚,又见一帘幽梦,2007,actor2,drama,1981,女,26
邱琦雯,京华烟云,2005,actor3,drama,1978,女,27
秋瓷炫,舞乐传奇,2013,actor1,drama,1979,女,34
屈菁菁,法医秦明,2016,actor5,drama,1990,女,26
瞿颖,真情告白,1999,actor2,drama,1971,女,28
任程伟,战长沙,2014,actor4,drama,1970,男,44
任泉,神话,2010,actor4,drama,1975,男,35
任泉,少年包青天Ⅱ,2001,actor2,drama,1975,男,26
任泉,少年包青天,2000,actor3,drama,1975,男,25
任泉,都是天使惹的祸,2001,actor2,drama,1975,男,26
任重,北京青年,2012,actor3,drama,1979,男,33
茹萍,康熙王朝,2001,actor4,drama,1966,女,35
阮经天,扶摇,2018,actor2,drama,1982,男,36
萨日娜,闯关东,2008,actor2,drama,1968,女,40
沙溢,上错花轿嫁对郎,2001,actor4,drama,1978,男,23
沙溢,甜蜜蜜,2007,actor3,drama,1978,男,29
沙溢,武林外传,2006,actor3,drama,1978,男,28
邵雨薇,甜蜜暴击,2018,actor4,drama,1989,女,29
邵庄,毛骗 第二季,2011,actor5,drama,1987,男,24
邵庄,毛骗 终结篇,2015,actor2,drama,1987,男,28
佘诗曼,延禧攻略,2018,actor3,drama,1975,女,43
沈傲君,金婚,2007,actor3,drama,1976,女,31
沈傲君,潜伏,2009,actor3,drama,1976,女,33
沈敏,老房有喜,1999,actor4,drama,NA,女,NA
盛一伦,太子妃升职记,2015,actor2,drama,1992,男,23
师小红,上错花轿嫁对郎,2001,actor5,drama,1962,男,39
石安妮,杉杉来了,2014,actor4,drama,1989,女,25
石爻,天道,2008,actor4,drama,1973,女,35
释小龙,少年包青天Ⅱ,2001,actor3,drama,1988,男,13
释小龙,少年包青天,2000,actor2,drama,1988,男,12
释小龙,武动乾坤,2018,actor5,drama,1988,男,30
释彦能,怪侠一枝梅,2010,actor4,drama,1978,男,32
舒畅,宝莲灯,2005,actor2,drama,1987,女,18
舒畅,魔幻手机,2008,actor3,drama,1987,女,21
斯琴高娃,大宅门,2001,actor1,drama,1950,女,51
斯琴高娃,康熙王朝,2001,actor1,drama,1950,女,51
宋春丽,暗算,2006,actor3,drama,1951,女,55
宋丹丹,家，N次方,2011,actor2,drama,1961,女,50
宋丹丹,家有儿女,2005,actor1,drama,1961,女,44
宋佳,闯关东,2008,actor3,drama,1980,女,28
宋佳,悬崖,2012,actor2,drama,1980,女,32
宋佳,大男当婚,2012,actor2,drama,1980,女,32
宋佳,逆水寒,2004,actor4,drama,1980,女,24
宋宁峰,相思树,2008,actor3,drama,1981,男,27
宋茜,结爱·千岁大人的初恋,2018,actor1,drama,1987,女,31
宋轶,伪装者,2015,actor5,drama,1989,女,26
苏慧伦,似水年华,2003,actor5,drama,1970,女,33
苏倩薇,舞乐传奇,2013,actor5,drama,1987,女,26
苏有朋,情深深雨濛濛,2001,actor4,drama,1973,男,28
苏有朋,老房有喜,1999,actor2,drama,1973,男,26
苏有朋,倚天屠龙记,2003,actor1,drama,1973,男,30
苏有朋,还珠格格第二部,1999,actor2,drama,1973,男,26
苏有朋,刁蛮公主,2006,actor2,drama,1973,男,33
苏有朋,少年张三丰,2001,actor4,drama,1973,男,28
苏有朋,绝代双骄,1999,actor2,drama,1973,男,26
孙淳,相思树,2008,actor5,drama,1956,男,52
孙淳,人间正道是沧桑,2009,actor4,drama,1956,男,53
孙淳,好想好想谈恋爱,2004,actor5,drama,1956,男,48
孙淳,走向共和,2003,actor4,drama,1956,男,47
孙桂田,暖春,2008,actor5,drama,1942,女,66
孙红雷,人间正道是沧桑,2009,actor1,drama,1970,男,39
孙红雷,落地，请开手机,2008,actor1,drama,1970,男,38
孙红雷,潜伏,2009,actor1,drama,1970,男,39
孙红雷,男人帮,2011,actor1,drama,1970,男,41
孙俪,一米阳光,2004,actor2,drama,1982,女,22
孙俪,亮剑,2005,actor5,drama,1982,女,23
孙俪,甜蜜蜜,2007,actor1,drama,1982,女,25
孙俪,屌丝男士 第一季,2012,actor3,drama,1982,女,30
孙俪,后宫·甄嬛传,2011,actor1,drama,1982,女,29
孙俪,幸福像花儿一样,2005,actor1,drama,1982,女,23
孙俪,玉观音,2003,actor1,drama,1982,女,21
孙俪,芈月传,2015,actor1,drama,1982,女,33
孙俪,血色浪漫,2004,actor2,drama,1982,女,22
孙玮,来不及说我爱你,2010,actor5,drama,1975,男,35
孙兴,花木兰,1999,actor3,drama,1963,男,36
孙兴,春光灿烂猪八戒,2000,actor3,drama,1963,男,37
孙艺洲,爱情公寓2,2011,actor4,drama,1983,男,28
孙艺洲,爱情公寓4,2014,actor4,drama,1983,男,31
孙艺洲,爱情公寓,2009,actor5,drama,1983,男,26
邰智源,老房有喜,1999,actor3,drama,1965,男,34
谭凯,来不及说我爱你,2010,actor3,drama,1972,男,38
谭凯,何以笙箫默,2015,actor3,drama,1972,男,43
谭松韵,最好的我们,2016,actor2,drama,1990,女,26
谭耀文,半生缘,2002,actor3,drama,1969,男,33
唐国强,雍正王朝,1999,actor1,drama,1952,男,47
唐嫣,何以笙箫默,2015,actor2,drama,1983,女,32
唐嫣,仙剑奇侠传三,2009,actor4,drama,1983,女,26
唐嫣,轩辕剑之天之痕,2012,actor4,drama,1983,女,29
唐嫣,盗墓笔记 第一季,2015,actor5,drama,1983,女,32
陶红,风云,2002,actor5,drama,1969,女,33
陶慧,和平饭店,2018,actor4,drama,1986,女,32
陶泽如,生存之民工,2005,actor1,drama,1953,男,52
田成仁,暖春,2008,actor1,drama,1926,男,82
田小洁,黎明之前,2010,actor4,drama,1970,男,40
佟大为,都是天使惹的祸,2001,actor5,drama,1979,男,22
佟大为,奋斗,2007,actor2,drama,1979,男,28
佟大为,与青春有关的日子,2006,actor1,drama,1979,男,27
佟大为,玉观音,2003,actor2,drama,1979,男,24
佟大为,婚姻保卫战,2010,actor1,drama,1979,男,31
佟大为,我们无处安放的青春,2007,actor2,drama,1979,男,28
佟丽娅,北京爱情故事,2012,actor5,drama,1984,女,28
佟丽娅,宫,2011,actor3,drama,1984,女,27
佟丽娅,琅琊榜之风起长林,2017,actor3,drama,1984,女,33
童蕾,亮剑,2005,actor4,drama,1980,女,25
涂松岩,双面胶,2007,actor2,drama,1974,男,33
万弘杰,萧十一郎,2002,actor5,drama,1972,男,30
汪俊,别了，温哥华,2004,actor5,drama,1963,男,41
汪俊,男人帮,2011,actor3,drama,1963,男,48
王宝强,士兵突击,2006,actor1,drama,1984,男,22
王宝强,暗算,2006,actor5,drama,1984,男,22
王冰,走向共和,2003,actor1,drama,1930,男,73
王传君,爱情公寓2,2011,actor2,drama,1985,男,26
王传君,爱情公寓3,2012,actor4,drama,1985,男,27
王刚,铁齿铜牙纪晓岚,2001,actor2,drama,1948,男,53
王刚,铁齿铜牙纪晓岚3,2004,actor2,drama,1948,男,56
王戈,余罪 第二季,2016,actor5,drama,1989,男,27
王戈,余罪 第一季,2016,actor5,drama,1989,男,27
王海燕,大宋提刑官,2005,actor4,drama,1969,女,36
王绘春,雍正王朝,1999,actor3,drama,1962,男,37
王劲松,扶摇,2018,actor4,drama,1967,男,51
王菁华,父母爱情,2014,actor3,drama,1972,女,42
王靖云,灵魂摆渡,2014,actor5,drama,1985,女,29
王凯,他来了，请闭眼,2015,actor4,drama,1982,男,33
王凯,如果蜗牛有爱情,2016,actor1,drama,1982,男,34
王凯,伪装者,2015,actor4,drama,1982,男,33
王凯,琅琊榜,2015,actor3,drama,1982,男,33
王丽坤,美人心计,2010,actor3,drama,1985,女,25
王丽坤,武动乾坤,2018,actor4,drama,1985,女,33
王栎鑫,最好的我们,2016,actor3,drama,1989,男,27
王灵,大汉天子,2002,actor5,drama,1977,女,25
王泷正,白夜追凶,2017,actor2,drama,1980,男,37
王珞丹,我的青春谁做主,2009,actor3,drama,1984,女,25
王珞丹,杜拉拉升职记,2010,actor1,drama,1984,女,26
王珞丹,男人帮,2011,actor4,drama,1984,女,27
王晴,夫妻那些事,2012,actor5,drama,1978,女,34
王庆祥,大明王朝1566,2007,actor4,drama,1949,男,58
王庆祥,北平无战事,2014,actor5,drama,1949,男,65
王汀,杉杉来了,2014,actor5,drama,1986,女,28
王彤,咱们结婚吧,2013,actor4,drama,NA,女,NA
王学兵,不要和陌生人说话,2001,actor3,drama,1971,男,30
王学兵,不要和陌生人说话,2001,actor3,drama,1971,男,30
王艳,青河绝恋,2000,actor3,drama,1974,女,26
王艳,还珠格格第三部,2003,actor5,drama,1974,女,29
王耀庆,浮沉,2012,actor4,drama,1974,男,38
王耀庆,小爸爸,2013,actor4,drama,1974,男,39
王一菲,香蜜沉沉烬如霜,2018,actor5,drama,1995,女,23
王永泉,鬼吹灯之精绝古城,2016,actor5,drama,1961,男,55
王真儿,无证之罪,2017,actor5,drama,1988,女,29
王志飞,大秦帝国之裂变,2009,actor2,drama,1965,男,44
王志飞,浮沉,2012,actor2,drama,1965,男,47
王志文,天道,2008,actor1,drama,1966,男,42
王子文,如果蜗牛有爱情,2016,actor2,drama,1987,女,29
王子文,家，N次方,2011,actor5,drama,1987,女,24
王子文,欢乐颂,2016,actor3,drama,1987,女,29
王紫璇,河神,2017,actor3,drama,1992,女,25
苇青,河神,2017,actor5,drama,1948,女,69
魏晨,一起来看流星雨,2009,actor4,drama,1986,男,23
文章,裸婚时代,2011,actor1,drama,1984,男,27
文章,奋斗,2007,actor3,drama,1984,男,23
文章,蜗居,2009,actor4,drama,1984,男,25
文章,小爸爸,2013,actor1,drama,1984,男,29
翁清海,莲花童子哪吒,1999,actor4,drama,1975,男,24
邬倩倩,孝庄秘史,2002,actor4,drama,1955,女,47
吴辰君,遇见王沥川,2016,actor5,drama,1978,女,38
吴刚,人民的名义,2017,actor4,drama,1958,男,59
吴健,新结婚时代,2006,actor2,drama,1978,男,28
吴健,西游记后传,2000,actor4,drama,1978,男,22
吴谨言,延禧攻略,2018,actor4,drama,1990,女,28
吴京,小李飞刀,1999,actor5,drama,1974,男,25
吴军,康熙微服私访记2,1999,actor4,drama,1970,男,29
吴磊,沙海,2018,actor1,drama,1999,男,19
吴其江,丑女无敌 第一季,2008,actor5,drama,1978,男,30
吴奇隆,侠女闯天关,2000,actor2,drama,1970,男,30
吴奇隆,步步惊心,2011,actor2,drama,1970,男,41
吴奇隆,萧十一郎,2002,actor1,drama,1970,男,32
吴秀波,心术,2012,actor2,drama,1968,男,44
吴秀波,请你原谅我,2011,actor1,drama,1968,男,43
吴秀波,黎明之前,2010,actor1,drama,1968,男,42
吴秀波,相思树,2008,actor1,drama,1968,男,40
吴秀波,离婚律师,2014,actor2,drama,1968,男,46
吴秀波,大军师司马懿之军师联盟,2017,actor1,drama,1968,男,49
吴优,余罪 第二季,2016,actor2,drama,1993,女,23
吴优,余罪 第一季,2016,actor2,drama,1993,女,23
吴越,请你原谅我,2011,actor4,drama,1976,女,35
吴越,我的前半生,2017,actor5,drama,1976,女,41
吴樾,地下交通站,2007,actor1,drama,1976,男,31
吴尊,武动乾坤,2018,actor3,drama,1979,男,39
肖茵,灵魂摆渡,2014,actor2,drama,1988,女,26
萧蔷,小李飞刀,1999,actor4,drama,1968,女,31
萧正楠,怪侠一枝梅,2010,actor5,drama,1977,男,33
谢君豪,天外飞仙,2006,actor5,drama,1963,男,43
谢兰,大宋提刑官,2005,actor3,drama,1971,女,34
谢宁,魔幻手机,2008,actor4,drama,1973,男,35
谢园,红色,2014,actor5,drama,1959,男,55
辛柏青,幸福像花儿一样,2005,actor3,drama,1973,男,32
辛芷蕾,如懿传,2018,actor5,drama,1986,女,32
邢冬冬,毛骗 终结篇,2015,actor4,drama,1986,男,29
邢冬冬,毛骗 第一季,2010,actor5,drama,1986,男,24
邢冬冬,毛骗 第二季,2011,actor3,drama,1986,男,25
邢佳栋,士兵突击,2006,actor5,drama,1972,男,34
邢佳栋,我的团长我的团,2009,actor4,drama,1972,男,37
邢岷山,青河绝恋,2000,actor4,drama,1965,男,35
修庆,天龙八部,2003,actor4,drama,1969,男,34
须乾,神探狄仁杰3,2008,actor5,drama,1955,男,53
须乾,神探狄仁杰,2004,actor4,drama,1955,男,49
徐梵溪,小爸爸,2013,actor5,drama,1984,女,29
徐开骋,结爱·千岁大人的初恋,2018,actor3,drama,1990,男,28
徐亮,恰同学少年,2007,actor3,drama,1980,男,27
徐敏,雍正王朝,1999,actor5,drama,1947,男,52
徐少华,西游记续集,2000,actor2,drama,1958,男,42
徐熙媛,转角遇到爱,2007,actor1,drama,1976,女,31
徐秀林,贫嘴张大民的幸福生活,2000,actor4,drama,1940,女,60
徐悦,如果蜗牛有爱情,2016,actor3,drama,1989,女,27
徐峥,大男当婚,2012,actor1,drama,1972,男,40
徐峥,春光灿烂猪八戒,2000,actor1,drama,1972,男,28
许凯,延禧攻略,2018,actor5,drama,1995,男,23
许梦圆,你好，旧时光,2017,actor5,drama,1992,女,25
许亚军,人民的名义,2017,actor5,drama,1964,男,53
薛素珊,莲花童子哪吒,1999,actor3,drama,NA,女,NA
雪村,生存之民工,2005,actor5,drama,1969,男,36
闫妮,武林外传,2006,actor1,drama,1971,女,35
严屹宽,水浒传,2011,actor5,drama,1979,男,32
杨俊毅,水月洞天,2004,actor3,drama,1974,男,30
杨玏,何以笙箫默,2015,actor4,drama,1987,男,28
杨玏,匆匆那年,2014,actor1,drama,1987,男,27
杨幂,三生三世十里桃花,2017,actor1,drama,1986,女,31
杨幂,古剑奇谭,2014,actor1,drama,1986,女,28
杨幂,神雕侠侣,2006,actor4,drama,1986,女,20
杨幂,北京爱情故事,2012,actor4,drama,1986,女,26
杨幂,美人心计,2010,actor2,drama,1986,女,24
杨幂,宫,2011,actor1,drama,1986,女,25
杨幂,仙剑奇侠传三,2009,actor3,drama,1986,女,23
杨幂,扶摇,2018,actor1,drama,1986,女,32
杨蓉,笑傲江湖,2013,actor5,drama,1981,女,32
杨蓉,沙海,2018,actor4,drama,1981,女,37
杨蓉,陆贞传奇,2013,actor5,drama,1981,女,32
杨童舒,汉武大帝,2005,actor5,drama,1975,女,30
杨童舒,至尊红颜,2003,actor4,drama,1975,女,28
杨新鸣,大秦帝国之纵横,2013,actor5,drama,1957,男,56
杨洋,红楼梦,2010,actor1,drama,1991,男,19
杨洋,盗墓笔记 第一季,2015,actor2,drama,1991,男,24
杨洋,微微一笑很倾城,2016,actor2,drama,1991,男,25
杨洋,武动乾坤,2018,actor1,drama,1991,男,27
杨羽,毛骗 终结篇,2015,actor1,drama,1988,男,27
杨羽,毛骗 第一季,2010,actor3,drama,1988,男,22
杨羽,毛骗 第二季,2011,actor1,drama,1988,男,23
杨紫,战长沙,2014,actor2,drama,1992,女,22
杨紫,欢乐颂,2016,actor4,drama,1992,女,24
杨紫,香蜜沉沉烬如霜,2018,actor1,drama,1992,女,26
杨紫,家有儿女,2005,actor4,drama,1992,女,13
姚晨,潜伏,2009,actor2,drama,1979,女,30
姚晨,离婚律师,2014,actor1,drama,1979,女,35
姚晨,武林外传,2006,actor2,drama,1979,女,27
姚笛,男人帮,2011,actor5,drama,1982,女,29
姚笛,裸婚时代,2011,actor2,drama,1982,女,29
姚笛,北京青年,2012,actor5,drama,1982,女,30
姚笛,红楼梦,2010,actor3,drama,1982,女,28
姚橹,无证之罪,2017,actor3,drama,1968,男,49
叶童,杜拉拉升职记,2010,actor5,drama,1963,女,47
殷桃,幸福像花儿一样,2005,actor4,drama,1979,女,26
尹姝贻,白夜追凶,2017,actor5,drama,1984,女,33
尹正,他来了，请闭眼,2015,actor5,drama,1986,男,29
印小天,拿什么拯救你，我的爱人,2002,actor3,drama,1978,男,24
印小天,一米阳光,2004,actor3,drama,1978,男,26
英壮,地下交通站,2007,actor4,drama,1964,男,43
应采儿,鹿鼎记,2008,actor5,drama,1983,女,25
应昊茗,老九门,2016,actor4,drama,1986,男,30
咏梅,悬崖,2012,actor5,drama,1970,女,42
咏梅,中国式离婚,2004,actor4,drama,1970,女,34
尤浩然,家有儿女,2005,actor5,drama,1996,男,9
于滨,甜蜜蜜,2007,actor5,drama,1978,男,29
于滨,幸福像花儿一样,2005,actor5,drama,1978,男,27
于波,水月洞天,2004,actor1,drama,1976,男,28
于波,萧十一郎,2002,actor3,drama,1976,男,26
于和伟,大军师司马懿之军师联盟,2017,actor4,drama,1971,男,46
于和伟,三国,2010,actor3,drama,1971,男,39
于恒,如果蜗牛有爱情,2016,actor4,drama,1983,男,33
于佳卉,白发魔女,1999,actor4,drama,1970,女,29
于莉,青河绝恋,2000,actor5,drama,1963,女,37
于朦胧,太子妃升职记,2015,actor3,drama,1988,男,27
于娜,拿什么拯救你，我的爱人,2002,actor2,drama,1981,女,21
于娜,一米阳光,2004,actor4,drama,1981,女,23
于荣光,三国,2010,actor4,drama,1958,男,52
于伟杰,暖春,2008,actor3,drama,1963,男,45
于小伟,男才女貌,2003,actor5,drama,1976,男,27
于毅,灵魂摆渡,2014,actor1,drama,1978,男,36
俞飞鸿,小李飞刀,1999,actor3,drama,1971,女,28
俞灏明,一起来看流星雨,2009,actor3,drama,1987,男,22
虞梦,闲人马大姐,2000,actor3,drama,1974,女,26
喻恩泰,武林外传,2006,actor4,drama,1977,男,29
喻恩泰,大秦帝国之纵横,2013,actor4,drama,1977,男,36
袁冰妍,老九门,2016,actor5,drama,1992,女,24
袁弘,射雕英雄传,2008,actor3,drama,1982,男,26
袁弘,天盛长歌,2018,actor5,drama,1982,男,36
袁弘,步步惊心,2011,actor4,drama,1982,男,29
袁立,铁齿铜牙纪晓岚,2001,actor4,drama,1972,女,29
袁立,婚姻保卫战,2010,actor4,drama,1972,女,38
袁泉,我的前半生,2017,actor3,drama,1977,女,40
袁姗姗,笑傲江湖,2013,actor3,drama,1987,女,26
袁咏仪,龙门镖局,2013,actor2,drama,1971,女,42
袁咏仪,花木兰,1999,actor1,drama,1971,女,28
岳秀清,贫嘴张大民的幸福生活,2000,actor5,drama,1967,女,33
岳旸,鬼吹灯之精绝古城,2016,actor4,drama,1977,男,39
岳跃利,十八岁的天空,2002,actor5,drama,1958,男,44
翟天临,兰陵王,2013,actor4,drama,1987,男,26
翟天临,心术,2012,actor5,drama,1987,男,25
张本渝,真情告白,1999,actor4,drama,1976,女,23
张晨光,又见一帘幽梦,2007,actor5,drama,1956,男,51
张春年,铁齿铜牙纪晓岚3,2004,actor5,drama,1961,男,43
张丹峰,花千骨,2015,actor4,drama,1981,男,34
张铎,我的青春谁做主,2009,actor5,drama,1979,男,30
张丰毅,人民的名义,2017,actor3,drama,1956,男,61
张丰毅,大宅门,2001,actor5,drama,1956,男,45
张光北,亮剑,2005,actor3,drama,1959,男,46
张国立,铁齿铜牙纪晓岚3,2004,actor1,drama,1955,男,49
张国立,康熙微服私访记2,1999,actor1,drama,1955,男,44
张国立,铁齿铜牙纪晓岚,2001,actor1,drama,1955,男,46
张国立,倚天屠龙记,2003,actor4,drama,1955,男,48
张国立,康熙微服私访记3,2000,actor1,drama,1955,男,45
张国立,金婚,2007,actor1,drama,1955,男,52
张国强,我的团长我的团,2009,actor3,drama,1969,男,40
张涵予,水浒传,2011,actor1,drama,1964,男,47
张翰,一起来看流星雨,2009,actor2,drama,1984,男,25
张翰,杉杉来了,2014,actor1,drama,1984,男,30
张昊,与青春有关的日子,2006,actor4,drama,1983,男,23
张恒,人间正道是沧桑,2009,actor5,drama,1978,女,31
张慧雯,琅琊榜之风起长林,2017,actor4,drama,1993,女,24
张嘉倪,又见一帘幽梦,2007,actor3,drama,1987,女,20
张嘉译,悬崖,2012,actor1,drama,1970,男,42
张嘉译,请你原谅我,2011,actor5,drama,1970,男,41
张嘉译,蜗居,2009,actor5,drama,1970,男,39
张嘉译,心术,2012,actor3,drama,1970,男,42
张嘉译,浮沉,2012,actor1,drama,1970,男,42
张锦程,余罪 第一季,2016,actor4,drama,1965,男,51
张锦程,余罪 第二季,2016,actor4,drama,1965,男,51
张晋,水月洞天,2004,actor5,drama,1974,男,30
张钧甯,最美的时光,2013,actor2,drama,1982,女,31
张钧甯,大军师司马懿之军师联盟,2017,actor5,drama,1982,女,35
张钧甯,如懿传,2018,actor3,drama,1982,女,36
张钧甯,深夜食堂,2017,actor3,drama,1982,女,35
张凯丽,裸婚时代,2011,actor3,drama,1962,女,49
张凯丽,咱们结婚吧,2013,actor3,drama,1962,女,51
张鲁一,他来了，请闭眼,2015,actor3,drama,1980,男,35
张鲁一,红色,2014,actor2,drama,1980,男,34
张萌,沙海,2018,actor3,drama,1981,女,37
张萌,离婚律师,2014,actor4,drama,1981,女,33
张铭恩,河神,2017,actor2,drama,1995,男,22
张娜拉,刁蛮公主,2006,actor1,drama,1981,女,25
张谦,拿什么拯救你，我的爱人,2002,actor5,drama,1952,男,50
张瑞涵,龙门镖局,2013,actor4,drama,1985,男,28
张若昀,无心法师,2015,actor4,drama,1988,男,27
张若昀,法医秦明,2016,actor1,drama,1988,男,28
张世,神话,2010,actor3,drama,1966,男,44
张世,真情告白,1999,actor3,drama,1966,男,33
张天爱,太子妃升职记,2015,actor1,drama,1990,女,25
张天爱,武动乾坤,2018,actor2,drama,1990,女,28
张铁林,铁齿铜牙纪晓岚,2001,actor3,drama,1957,男,44
张铁林,倚天屠龙记,2003,actor5,drama,1957,男,46
张铁林,还珠格格第二部,1999,actor3,drama,1957,男,42
张铁林,铁齿铜牙纪晓岚3,2004,actor3,drama,1957,男,47
张庭,铁齿铜牙纪晓岚3,2004,actor4,drama,1970,女,34
张卫健,少年张三丰,2001,actor1,drama,1965,男,36
张卫健,天下第一,2005,actor4,drama,1965,男,40
张晞临,黎明之前,2010,actor5,drama,1966,男,44
张新成,你好，旧时光,2017,actor2,drama,1995,男,22
张歆艺,我们无处安放的青春,2007,actor4,drama,1981,女,26
张歆艺,大男当婚,2012,actor4,drama,1981,女,31
张延,粉红女郎,2003,actor2,drama,1970,女,33
张延,父母爱情,2014,actor5,drama,1970,女,44
张延,都是天使惹的祸,2001,actor3,drama,1970,女,31
张一龙,和平饭店,2018,actor5,drama,1972,男,46
张一山,余罪 第一季,2016,actor1,drama,1992,男,24
张一山,家有儿女,2005,actor3,drama,1992,男,13
张一山,余罪 第二季,2016,actor1,drama,1992,男,24
张艺兴,老九门,2016,actor2,drama,1991,男,25
张译,我的团长我的团,2009,actor2,drama,1978,男,31
张译,士兵突击,2006,actor4,drama,1978,男,28
张译,北京爱情故事,2012,actor2,drama,1978,男,34
张智霖,逆水寒,2004,actor1,drama,1971,男,33
张智霖,白发魔女,1999,actor1,drama,1971,男,28
张智尧,盗墓笔记 第一季,2015,actor4,drama,1975,男,40
张智尧,三生三世十里桃花,2017,actor3,drama,1975,男,42
张子健,神探狄仁杰,2004,actor3,drama,1968,男,36
张子健,神探狄仁杰3,2008,actor2,drama,1968,男,40
章申,落地，请开手机,2008,actor3,drama,1962,男,46
赵宝刚,家，N次方,2011,actor1,drama,1955,男,56
赵达,鬼吹灯之精绝古城,2016,actor3,drama,1980,男,36
赵鸿飞,孝庄秘史,2002,actor5,drama,1978,男,24
赵霁,爱情公寓,2009,actor1,drama,1987,女,22
赵立新,天盛长歌,2018,actor3,drama,1968,男,50
赵丽颖,花千骨,2015,actor2,drama,1987,女,28
赵丽颖,杉杉来了,2014,actor2,drama,1987,女,27
赵丽颖,老九门,2016,actor3,drama,1987,女,29
赵丽颖,陆贞传奇,2013,actor1,drama,1987,女,26
赵亮,天外飞仙,2006,actor4,drama,1973,男,33
赵亮,康熙微服私访记3,2000,actor3,drama,1973,男,27
赵敏芬,铁齿铜牙纪晓岚,2001,actor5,drama,1941,女,60
赵宁,毛骗 第一季,2010,actor2,drama,1986,女,24
